game_id,event_id,offensive_team_id
0021500002,250,1610612741
0021500002,251,1610612739
0021500002,252,1610612741
0021500002,255,1610612741
0021500002,259,1610612739
0021500002,261,1610612741
0021500002,263,1610612739
0021500002,264,1610612741
0021500002,265,1610612739
0021500002,267,1610612741
0021500002,277,1610612741
0021500002,278,1610612739
0021500002,279,1610612741
0021500002,280,1610612739
0021500002,282,1610612741
0021500002,284,1610612739
0021500002,286,1610612741
0021500002,295,1610612739
0021500002,296,1610612741
0021500002,297,1610612739
0021500002,298,1610612741
0021500002,299,1610612739
0021500002,300,1610612741
0021500002,301,1610612739
0021500002,302,1610612741
0021500002,307,1610612739
0021500002,308,1610612741
0021500002,309,1610612739
0021500002,311,1610612741
0021500002,313,1610612739
0021500002,315,1610612741
0021500002,319,1610612739
0021500002,320,1610612741
0021500002,323,1610612739
0021500002,324,1610612741
0021500002,326,1610612739
0021500002,332,1610612741
0021500002,336,1610612741
0021500002,340,1610612739
0021500002,341,1610612741
0021500002,342,1610612739
0021500002,344,1610612741
0021500002,346,1610612739
0021500002,353,1610612741
0021500002,356,1610612741
0021500002,358,1610612739
0021500002,360,1610612741
0021500002,361,1610612739
0021500002,363,1610612741
0021500002,366,1610612739
0021500002,368,1610612739
0021500002,371,1610612741
0021500002,377,1610612739
0021500002,379,1610612741
0021500002,380,1610612739
0021500002,382,1610612739
0021500002,384,1610612741
0021500002,385,1610612739
0021500002,391,1610612739
0021500002,392,1610612741
0021500002,394,1610612739
0021500002,398,1610612741
0021500002,401,1610612741
0021500002,403,1610612739
0021500002,416,1610612741
0021500002,418,1610612739
0021500002,419,1610612741
0021500002,423,1610612741
0021500002,425,1610612739
0021500002,427,1610612741
0021500002,428,1610612739
0021500002,430,1610612741
0021500002,440,1610612739
0021500002,442,1610612739
0021500002,443,1610612741
0021500002,444,1610612739
0021500002,448,1610612741
0021500002,450,1610612739
0021500002,451,1610612741
0021500002,453,1610612739
0021500002,455,1610612741
0021500002,457,1610612739
0021500002,459,1610612741
0021500002,466,1610612739
0021500002,472,1610612741
0021500002,473,1610612739
0021500002,474,1610612741
0021500002,476,1610612741
0021500002,480,1610612741
0021500002,482,1610612739
0021500002,483,1610612741
0021500002,488,1610612739
0021500002,490,1610612741
0021500002,500,1610612739
0021500002,501,1610612741
0021500002,502,1610612739
0021500002,504,1610612741
0021500002,515,1610612739
0021500002,517,1610612739
0021500002,519,1610612741
0021500002,521,1610612739
0021500002,523,1610612741
0021500002,524,1610612739
0021500002,526,1610612739
0021500002,527,1610612741
0021500002,529,1610612739
0021500002,533,1610612741
0021500002,542,1610612739
0021500002,544,1610612739
0021500002,548,1610612741
0021500002,549,1610612739
0021500002,550,1610612741
0021500002,552,1610612739
0021500002,553,1610612741
0021500003,2,1610612740
0021500003,4,1610612744
0021500003,5,1610612740
0021500003,6,1610612744
0021500003,7,1610612740
0021500003,9,1610612744
0021500003,11,1610612740
0021500003,13,1610612740
0021500003,14,1610612744
0021500003,17,1610612740
0021500003,19,1610612744
0021500003,20,1610612740
0021500003,21,1610612744
0021500003,22,1610612744
0021500003,24,1610612740
0021500003,26,1610612744
0021500003,28,1610612744
0021500003,30,1610612740
0021500003,32,1610612740
0021500003,34,1610612744
0021500003,35,1610612740
0021500003,36,1610612744
0021500003,37,1610612740
0021500003,39,1610612740
0021500003,41,1610612744
0021500003,45,1610612740
0021500003,46,1610612744
0021500003,47,1610612740
0021500003,48,1610612744
0021500003,53,1610612740
0021500003,55,1610612744
0021500003,56,1610612740
0021500003,59,1610612740
0021500003,60,1610612744
0021500003,65,1610612740
0021500003,66,1610612744
0021500003,67,1610612740
0021500003,68,1610612744
0021500003,69,1610612740
0021500003,75,1610612744
0021500003,77,1610612740
0021500003,82,1610612744
0021500003,86,1610612744
0021500003,88,1610612744
0021500003,89,1610612740
0021500003,101,1610612740
0021500003,102,1610612744
0021500003,103,1610612740
0021500003,105,1610612744
0021500003,107,1610612740
0021500003,108,1610612744
0021500003,112,1610612740
0021500003,117,1610612740
0021500003,124,1610612740
0021500003,132,1610612744
0021500003,134,1610612740
0021500003,136,1610612744
0021500003,137,1610612740
0021500003,138,1610612744
0021500003,140,1610612740
0021500003,141,1610612744
0021500003,152,1610612740
0021500003,154,1610612740
0021500003,156,1610612744
0021500003,158,1610612740
0021500003,162,1610612740
0021500003,163,1610612744
0021500003,165,1610612740
0021500003,167,1610612744
0021500003,176,1610612740
0021500003,178,1610612740
0021500003,182,1610612740
0021500003,183,1610612744
0021500003,184,1610612740
0021500003,192,1610612744
0021500003,194,1610612744
0021500003,196,1610612744
0021500003,197,1610612740
0021500003,201,1610612740
0021500003,203,1610612744
0021500003,204,1610612744
0021500003,205,1610612740
0021500003,207,1610612744
0021500003,208,1610612744
0021500003,210,1610612740
0021500003,214,1610612744
0021500003,215,1610612740
0021500003,217,1610612740
0021500003,221,1610612744
0021500003,227,1610612740
0021500003,228,1610612744
0021500003,229,1610612740
0021500003,233,1610612744
0021500003,234,1610612740
0021500003,241,1610612740
0021500003,243,1610612744
0021500003,245,1610612740
0021500003,247,1610612744
0021500003,252,1610612740
0021500003,253,1610612744
0021500003,255,1610612744
0021500003,256,1610612740
0021500003,261,1610612744
0021500003,263,1610612740
0021500003,267,1610612744
0021500003,269,1610612740
0021500003,283,1610612744
0021500003,284,1610612740
0021500003,286,1610612744
0021500003,287,1610612740
0021500003,289,1610612744
0021500003,290,1610612744
0021500003,295,1610612740
0021500003,297,1610612744
0021500003,299,1610612744
0021500003,301,1610612744
0021500003,302,1610612744
0021500003,308,1610612740
0021500003,309,1610612744
0021500003,310,1610612740
0021500003,315,1610612744
0021500003,317,1610612740
0021500003,318,1610612744
0021500003,319,1610612740
0021500003,321,1610612744
0021500003,322,1610612744
0021500003,327,1610612740
0021500003,329,1610612744
0021500003,332,1610612740
0021500003,334,1610612740
0021500003,339,1610612744
0021500003,341,1610612740
0021500003,346,1610612744
0021500003,351,1610612740
0021500003,353,1610612744
0021500003,354,1610612740
0021500003,357,1610612744
0021500003,362,1610612740
0021500003,364,1610612744
0021500003,368,1610612740
0021500003,369,1610612744
0021500003,376,1610612740
0021500003,378,1610612744
0021500003,379,1610612740
0021500003,384,1610612744
0021500003,385,1610612740
0021500003,387,1610612740
0021500003,388,1610612744
0021500003,391,1610612740
0021500003,392,1610612744
0021500003,394,1610612744
0021500003,400,1610612740
0021500003,407,1610612744
0021500003,414,1610612740
0021500003,417,1610612744
0021500003,419,1610612744
0021500003,420,1610612740
0021500003,422,1610612744
0021500003,426,1610612740
0021500003,435,1610612744
0021500003,436,1610612740
0021500003,444,1610612740
0021500003,446,1610612740
0021500003,455,1610612740
0021500003,458,1610612744
0021500003,459,1610612740
0021500003,460,1610612744
0021500003,461,1610612740
0021500003,462,1610612744
0021500003,464,1610612740
0021500003,467,1610612744
0021500003,468,1610612740
0021500003,470,1610612744
0021500003,473,1610612740
0021500003,475,1610612740
0021500003,477,1610612744
0021500003,479,1610612744
0021500003,485,1610612740
0021500003,486,1610612744
0021500003,499,1610612740
0021500003,500,1610612740
0021500003,501,1610612740
0021500003,503,1610612740
0021500003,504,1610612740
0021500003,505,1610612744
0021500003,507,1610612740
0021500003,509,1610612744
0021500003,511,1610612740
0021500003,513,1610612744
0021500003,515,1610612740
0021500003,517,1610612740
0021500003,519,1610612744
0021500003,521,1610612744
0021500003,523,1610612740
0021500003,524,1610612744
0021500003,526,1610612740
0021500003,528,1610612744
0021500003,529,1610612740
0021500003,530,1610612744
0021500003,537,1610612744
0021500003,538,1610612740
0021500003,539,1610612744
0021500003,541,1610612744
0021500003,543,1610612744
0021500003,545,1610612740
0021500003,548,1610612744
0021500003,549,1610612740
0021500003,550,1610612744
0021500003,554,1610612740
0021500003,555,1610612744
0021500003,557,1610612740
0021500003,558,1610612744
0021500003,566,1610612744
0021500003,567,1610612740
0021500003,570,1610612740
0021500003,572,1610612740
0021500003,579,1610612744
0021500003,584,1610612740
0021500003,585,1610612744
0021500003,97,1610612744
0021500004,2,1610612764
0021500004,3,1610612753
0021500004,7,1610612753
0021500004,8,1610612764
0021500004,11,1610612764
0021500004,12,1610612764
0021500004,16,1610612764
0021500004,18,1610612753
0021500004,21,1610612764
0021500004,22,1610612753
0021500004,27,1610612764
0021500004,28,1610612753
0021500004,31,1610612753
0021500004,40,1610612764
0021500004,41,1610612753
0021500004,48,1610612753
0021500004,49,1610612753
0021500004,51,1610612764
0021500004,52,1610612764
0021500004,54,1610612753
0021500004,55,1610612764
0021500004,58,1610612764
0021500004,61,1610612764
0021500004,68,1610612753
0021500004,69,1610612753
0021500004,71,1610612764
0021500004,74,1610612753
0021500004,85,1610612764
0021500004,87,1610612753
0021500004,89,1610612764
0021500004,97,1610612764
0021500004,98,1610612764
0021500004,99,1610612764
0021500004,108,1610612764
0021500004,110,1610612753
0021500004,117,1610612753
0021500004,123,1610612753
0021500004,124,1610612764
0021500004,137,1610612753
0021500004,142,1610612764
0021500004,144,1610612764
0021500004,146,1610612764
0021500004,148,1610612764
0021500004,150,1610612753
0021500004,152,1610612753
0021500004,154,1610612753
0021500004,157,1610612764
0021500004,159,1610612764
0021500004,161,1610612753
0021500004,163,1610612753
0021500004,174,1610612753
0021500004,189,1610612764
0021500004,194,1610612764
0021500004,200,1610612764
0021500004,201,1610612753
0021500004,204,1610612753
0021500004,209,1610612753
0021500004,214,1610612764
0021500004,215,1610612764
0021500004,217,1610612753
0021500004,219,1610612764
0021500004,228,1610612764
0021500004,229,1610612753
0021500004,231,1610612764
0021500004,232,1610612764
0021500004,233,1610612753
0021500004,234,1610612764
0021500004,235,1610612753
0021500004,236,1610612764
0021500004,253,1610612764
0021500004,261,1610612753
0021500004,263,1610612753
0021500004,271,1610612753
0021500004,273,1610612764
0021500004,286,1610612764
0021500004,298,1610612753
0021500004,305,1610612753
0021500004,309,1610612764
0021500004,311,1610612753
0021500004,314,1610612753
0021500004,318,1610612764
0021500004,319,1610612753
0021500004,321,1610612753
0021500004,322,1610612764
0021500004,324,1610612764
0021500004,330,1610612753
0021500004,331,1610612753
0021500004,334,1610612764
0021500004,337,1610612764
0021500004,339,1610612753
0021500004,341,1610612753
0021500004,343,1610612764
0021500004,345,1610612764
0021500004,347,1610612753
0021500004,350,1610612753
0021500004,351,1610612753
0021500004,353,1610612764
0021500004,354,1610612753
0021500004,355,1610612764
0021500004,356,1610612753
0021500004,366,1610612764
0021500004,370,1610612764
0021500004,372,1610612764
0021500004,373,1610612753
0021500004,376,1610612753
0021500004,377,1610612764
0021500004,378,1610612753
0021500004,382,1610612753
0021500004,387,1610612753
0021500004,389,1610612764
0021500004,391,1610612753
0021500004,392,1610612764
0021500004,402,1610612753
0021500004,405,1610612764
0021500004,407,1610612753
0021500004,409,1610612764
0021500004,412,1610612764
0021500004,414,1610612753
0021500004,417,1610612753
0021500004,419,1610612764
0021500004,421,1610612753
0021500004,428,1610612764
0021500004,432,1610612753
0021500004,433,1610612764
0021500004,435,1610612753
0021500004,440,1610612764
0021500004,442,1610612764
0021500004,449,1610612764
0021500004,451,1610612753
0021500004,452,1610612764
0021500004,453,1610612753
0021500004,456,1610612764
0021500004,460,1610612753
0021500004,473,1610612764
0021500004,475,1610612753
0021500004,479,1610612753
0021500004,481,1610612753
0021500004,485,1610612753
0021500004,494,1610612753
0021500004,502,1610612753
0021500004,504,1610612764
0021500004,505,1610612753
0021500004,506,1610612753
0021500004,509,1610612753
0021500004,511,1610612764
0021500004,515,1610612764
0021500004,517,1610612753
0021500004,522,1610612764
0021500004,527,1610612753
0021500004,528,1610612764
0021500004,540,1610612764
0021500004,543,1610612764
0021500004,545,1610612764
0021500004,550,1610612753
0021500004,567,1610612764
0021500005,2,1610612738
0021500005,7,1610612755
0021500005,12,1610612755
0021500005,13,1610612738
0021500005,14,1610612755
0021500005,15,1610612755
0021500005,17,1610612755
0021500005,18,1610612738
0021500005,22,1610612755
0021500005,27,1610612738
0021500005,30,1610612755
0021500005,31,1610612738
0021500005,33,1610612755
0021500005,34,1610612755
0021500005,36,1610612738
0021500005,41,1610612755
0021500005,42,1610612738
0021500005,44,1610612755
0021500005,46,1610612738
0021500005,47,1610612755
0021500005,49,1610612738
0021500005,50,1610612755
0021500005,51,1610612755
0021500005,52,1610612738
0021500005,56,1610612755
0021500005,57,1610612738
0021500005,62,1610612755
0021500005,64,1610612738
0021500005,66,1610612755
0021500005,68,1610612755
0021500005,69,1610612738
0021500005,70,1610612738
0021500005,73,1610612755
0021500005,74,1610612738
0021500005,75,1610612738
0021500005,77,1610612755
0021500005,81,1610612738
0021500005,83,1610612755
0021500005,84,1610612738
0021500005,88,1610612738
0021500005,90,1610612755
0021500005,99,1610612738
0021500005,101,1610612755
0021500005,102,1610612755
0021500005,104,1610612755
0021500005,106,1610612738
0021500005,108,1610612755
0021500005,111,1610612738
0021500005,112,1610612755
0021500005,114,1610612738
0021500005,116,1610612755
0021500005,119,1610612738
0021500005,126,1610612755
0021500005,127,1610612738
0021500005,129,1610612755
0021500005,131,1610612738
0021500005,136,1610612755
0021500005,137,1610612738
0021500005,138,1610612755
0021500005,139,1610612738
0021500005,140,1610612738
0021500005,143,1610612755
0021500005,145,1610612755
0021500005,146,1610612738
0021500005,157,1610612755
0021500005,162,1610612755
0021500005,163,1610612738
0021500005,165,1610612738
0021500005,167,1610612738
0021500005,168,1610612755
0021500005,177,1610612738
0021500005,178,1610612755
0021500005,180,1610612738
0021500005,182,1610612755
0021500005,184,1610612755
0021500005,188,1610612755
0021500005,190,1610612738
0021500005,192,1610612755
0021500005,194,1610612738
0021500005,196,1610612755
0021500005,200,1610612738
0021500005,202,1610612755
0021500005,206,1610612738
0021500005,208,1610612755
0021500005,210,1610612755
0021500005,212,1610612755
0021500005,214,1610612755
0021500005,215,1610612738
0021500005,217,1610612755
0021500005,218,1610612738
0021500005,219,1610612755
0021500005,230,1610612738
0021500005,231,1610612738
0021500005,233,1610612755
0021500005,235,1610612738
0021500005,236,1610612755
0021500005,239,1610612738
0021500005,240,1610612755
0021500005,248,1610612755
0021500005,250,1610612738
0021500005,251,1610612755
0021500005,257,1610612738
0021500005,258,1610612755
0021500005,263,1610612755
0021500005,264,1610612738
0021500005,265,1610612755
0021500005,270,1610612738
0021500005,271,1610612755
0021500005,272,1610612738
0021500005,274,1610612755
0021500005,276,1610612738
0021500005,298,1610612738
0021500005,300,1610612755
0021500005,305,1610612755
0021500005,309,1610612738
0021500005,311,1610612755
0021500005,312,1610612738
0021500005,313,1610612755
0021500005,314,1610612755
0021500005,316,1610612738
0021500005,317,1610612738
0021500005,318,1610612755
0021500005,320,1610612738
0021500005,321,1610612755
0021500005,322,1610612738
0021500005,324,1610612755
0021500005,325,1610612738
0021500005,328,1610612755
0021500005,329,1610612738
0021500005,331,1610612755
0021500005,335,1610612738
0021500005,336,1610612755
0021500005,337,1610612738
0021500005,339,1610612755
0021500005,340,1610612738
0021500005,345,1610612755
0021500005,347,1610612738
0021500005,353,1610612755
0021500005,355,1610612738
0021500005,360,1610612755
0021500005,365,1610612738
0021500005,366,1610612755
0021500005,367,1610612738
0021500005,369,1610612755
0021500005,372,1610612738
0021500005,374,1610612738
0021500005,376,1610612738
0021500005,378,1610612738
0021500005,385,1610612738
0021500005,390,1610612738
0021500005,392,1610612738
0021500005,393,1610612738
0021500005,394,1610612755
0021500005,396,1610612738
0021500005,397,1610612755
0021500005,398,1610612738
0021500005,399,1610612755
0021500005,400,1610612738
0021500005,401,1610612755
0021500005,402,1610612738
0021500005,404,1610612755
0021500005,405,1610612738
0021500005,421,1610612755
0021500005,424,1610612755
0021500005,430,1610612738
0021500005,432,1610612755
0021500005,434,1610612755
0021500005,435,1610612738
0021500005,437,1610612755
0021500005,438,1610612738
0021500005,439,1610612755
0021500005,440,1610612755
0021500005,443,1610612755
0021500005,448,1610612738
0021500005,449,1610612755
0021500005,451,1610612738
0021500005,456,1610612755
0021500005,458,1610612738
0021500005,460,1610612755
0021500005,462,1610612738
0021500005,465,1610612738
0021500005,467,1610612755
0021500005,469,1610612755
0021500005,475,1610612738
0021500005,476,1610612755
0021500005,478,1610612738
0021500005,479,1610612755
0021500005,480,1610612738
0021500005,482,1610612755
0021500005,487,1610612738
0021500005,492,1610612755
0021500005,494,1610612738
0021500005,498,1610612755
0021500005,503,1610612738
0021500005,505,1610612755
0021500005,506,1610612738
0021500005,511,1610612755
0021500005,512,1610612738
0021500005,514,1610612738
0021500005,520,1610612755
0021500005,522,1610612738
0021500005,523,1610612755
0021500005,524,1610612738
0021500005,532,1610612755
0021500005,533,1610612738
0021500005,539,1610612755
0021500005,544,1610612738
0021500005,546,1610612755
0021500005,548,1610612738
0021500005,549,1610612755
0021500005,550,1610612738
0021500005,559,1610612755
0021500005,560,1610612755
0021500005,563,1610612738
0021500005,564,1610612738
0021500005,572,1610612755
0021500005,577,1610612738
0021500005,578,1610612755
0021500005,582,1610612738
0021500005,583,1610612755
0021500007,2,1610612762
0021500007,3,1610612762
0021500007,5,1610612762
0021500007,7,1610612765
0021500007,8,1610612762
0021500007,9,1610612765
0021500007,11,1610612762
0021500007,12,1610612765
0021500007,14,1610612762
0021500007,16,1610612765
0021500007,18,1610612762
0021500007,20,1610612762
0021500007,22,1610612765
0021500007,23,1610612762
0021500007,25,1610612765
0021500007,27,1610612762
0021500007,28,1610612765
0021500007,30,1610612762
0021500007,31,1610612762
0021500007,32,1610612765
0021500007,33,1610612762
0021500007,34,1610612765
0021500007,36,1610612762
0021500007,38,1610612765
0021500007,40,1610612765
0021500007,42,1610612762
0021500007,44,1610612765
0021500007,45,1610612762
0021500007,46,1610612765
0021500007,48,1610612762
0021500007,50,1610612765
0021500007,52,1610612762
0021500007,53,1610612765
0021500007,54,1610612762
0021500007,62,1610612765
0021500007,64,1610612762
0021500007,69,1610612765
0021500007,71,1610612762
0021500007,73,1610612765
0021500007,79,1610612762
0021500007,80,1610612762
0021500007,82,1610612765
0021500007,83,1610612762
0021500007,85,1610612765
0021500007,90,1610612762
0021500007,91,1610612765
0021500007,93,1610612762
0021500007,95,1610612765
0021500007,104,1610612762
0021500007,109,1610612765
0021500007,110,1610612762
0021500007,112,1610612765
0021500007,117,1610612765
0021500007,130,1610612762
0021500007,131,1610612765
0021500007,132,1610612762
0021500007,134,1610612765
0021500007,136,1610612762
0021500007,138,1610612765
0021500007,143,1610612765
0021500007,145,1610612765
0021500007,147,1610612765
0021500007,149,1610612762
0021500007,150,1610612765
0021500007,157,1610612762
0021500007,158,1610612765
0021500007,161,1610612762
0021500007,162,1610612765
0021500007,164,1610612762
0021500007,169,1610612765
0021500007,171,1610612762
0021500007,173,1610612765
0021500007,174,1610612762
0021500007,175,1610612765
0021500007,183,1610612762
0021500007,186,1610612762
0021500007,187,1610612765
0021500007,193,1610612762
0021500007,196,1610612765
0021500007,197,1610612762
0021500007,199,1610612765
0021500007,205,1610612762
0021500007,206,1610612765
0021500007,207,1610612762
0021500007,209,1610612765
0021500007,210,1610612762
0021500007,212,1610612762
0021500007,213,1610612765
0021500007,214,1610612762
0021500007,215,1610612765
0021500007,225,1610612765
0021500007,226,1610612762
0021500007,227,1610612765
0021500007,228,1610612762
0021500007,235,1610612762
0021500007,236,1610612765
0021500007,240,1610612762
0021500007,242,1610612765
0021500007,244,1610612765
0021500007,247,1610612765
0021500007,249,1610612762
0021500007,251,1610612765
0021500007,255,1610612762
0021500007,256,1610612762
0021500007,259,1610612765
0021500007,261,1610612762
0021500007,262,1610612765
0021500007,264,1610612762
0021500007,265,1610612765
0021500007,267,1610612762
0021500007,269,1610612765
0021500007,270,1610612762
0021500007,271,1610612762
0021500007,274,1610612765
0021500007,275,1610612762
0021500007,277,1610612765
0021500007,279,1610612762
0021500007,280,1610612762
0021500007,281,1610612765
0021500007,289,1610612762
0021500007,290,1610612765
0021500007,294,1610612765
0021500007,295,1610612762
0021500007,300,1610612765
0021500007,301,1610612762
0021500007,305,1610612765
0021500007,307,1610612762
0021500007,308,1610612762
0021500007,317,1610612762
0021500007,318,1610612765
0021500007,319,1610612762
0021500007,322,1610612765
0021500007,323,1610612762
0021500007,328,1610612765
0021500007,333,1610612762
0021500007,335,1610612765
0021500007,337,1610612762
0021500007,339,1610612765
0021500007,340,1610612762
0021500007,354,1610612762
0021500007,356,1610612765
0021500007,357,1610612762
0021500007,365,1610612762
0021500007,366,1610612765
0021500007,368,1610612765
0021500007,376,1610612762
0021500007,381,1610612765
0021500007,383,1610612762
0021500007,384,1610612765
0021500007,385,1610612762
0021500007,387,1610612765
0021500007,389,1610612762
0021500007,390,1610612765
0021500007,392,1610612762
0021500007,394,1610612765
0021500007,402,1610612762
0021500007,403,1610612765
0021500007,408,1610612762
0021500007,410,1610612765
0021500007,411,1610612762
